product_id,spec_name,spec_value
P000921,độ_phân_giải_màn_hình,1920 x 1200 pixels (WUXGA)
P000921,loại_cpu,"Intel Core i7-13620H 2.4 GHz (24MB Cache, up to 4.9 GHz, 10 lõi, 16 luồng)"
P000922,loại_ram,DDR5
P000922,cổng_giao_tiếp,1 x Khe đọc thẻ SD 1 x Jack tai nghe/micrô 3.5 mm 2 x USB 3.2 Gen 1 Type-A 1 x HDMI 1.4 1 x USB 3.2 Gen 2 Type-C
P000922,pin,"Li-ion 4-Cell Battery, 54WHr"
P000922,loại_card_đồ_họa,AMD Radeon Graphics
P000922,dung_lượng_ram,16GB
P000922,số_khe_ram,1 khe Onboard + 1 khe trống nâng cấp tối đa 32GB
P000922,ổ_cứng,512GB M.2 PCIe NVMe (nâng cấp tối đa 1TB)
P000922,kích_thước_màn_hình,14 inches
P000922,công_nghệ_màn_hình,Độ phủ màu 45% NTSC Độ sáng 300 nit Màn hình chống chói
P000922,hệ_điều_hành,"Windows 11 Home, Single Language English + Office Home & Student 2024, 1 năm sử dụng Microsoft 365 Basic (miễn phí 1 năm, hết phải gia hạn)"
P000922,độ_phân_giải_màn_hình,1920 x 1200 pixels (FullHD+)
P000922,loại_cpu,"AMD Ryzen AI 5 330 (50 TOPS NPU, 4 lõi, up to 4.5 Ghz)"
P000923,loại_ram,"DDR5-5600 SO-DIMM, tốc độ bộ nhớ của hệ thống thay đổi tùy theo CPU"
P000923,cổng_giao_tiếp,1x LAN RJ45 1x Thunderbolt 4 hỗ trợ DisplayPort / Sạc / G-SYNC (40Gbps) 1x USB 3.2 Gen 2 Type-C hỗ trợ DisplayPort / Sạc (10Gbps) 3x USB 3.2 Gen 2 Type-A (10Gbps) 1x HDMI 2.1 FRL 1x Giắc cắm âm thanh kết hợp 3.5mm
P000923,pin,"90WHrs, 4S1P, 4-cell Li-ion"
P000923,loại_card_đồ_họa,NVIDIA GeForce RTX 5060 8GB GDDR7 Intel UHD Graphics
P000923,dung_lượng_ram,32GB
P000923,số_khe_ram,2x SO-DIMM (Tối đa 64GB)
P000923,ổ_cứng,"1TB PCIe 4.0 NVMe M.2 SSD (2 Khe cắm M.2 hỗ trợ SATA hoặc NVMe, tối đa 2TB)"
P000923,kích_thước_màn_hình,16 inches
P000923,công_nghệ_màn_hình,Độ sáng 500nitsĐộ phủ màu DCI-P3 100%Màn hình chống chóiG-SyncROG Nebula DisplayDolby Vision HDRROG intelligent cooling
P000923,hệ_điều_hành,Windows 11 Home
P000923,độ_phân_giải_màn_hình,2560 x 1600 (WQXGA)
P000923,loại_cpu,"Intel Core i7 14650HX 2.2 GHz (30MB Cache, up to 5.2 GHz, 16 lõi, 24 luồng)"
P000924,loại_ram,DDR5-4800
P000924,cổng_giao_tiếp,"2x USB-A (USB 5Gbps / USB 3.2 Gen 1) 1x USB-C (USB 5Gbps / USB 3.2 Gen 1), với USB PD 3.0 và DisplayPort 1.2 1x HDMI 1.4 1x giắc cắm kết hợp tai nghe / micrô (3,5 mm) 1x đầu đọc thẻ SD 1x đầu nối nguồn"
P000924,pin,60Wh (Đầu tròn 65W (3 chân)
P000924,loại_card_đồ_họa,Intel UHD Graphics
P000924,dung_lượng_ram,24GB
P000924,số_khe_ram,"2 khe (8GB Onboard + 16GB SO-DIMM, tối đa 24GB)"
P000924,ổ_cứng,"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Tối đa hai ổ đĩa, nâng cấp lên đến 1TB)"
P000924,kích_thước_màn_hình,14 inches
P000924,công_nghệ_màn_hình,Độ sáng 300nits Màn hình chống chóiĐộ phủ màu 45% NTSC
P000924,hệ_điều_hành,"Windows 11 Home Single Language, English"
P000924,độ_phân_giải_màn_hình,1920 x 1200 pixels (WUXGA)
P000924,loại_cpu,"Intel Core i7-13620H, 10 lõi (6P + 4E) / 16 luồng, P-core 2.4 / 4.9GHz, E-core 1.8 / 3.6GHz, 24MB"
P000925,cổng_giao_tiếp,"1 USB 3.1 Type-C™ Gen 1 (Power delivery, DisplayPort™); 2 USB 3.1 Gen 1; 1 RJ-45; 1 headphone/microphone combo; 1 AC power; 1 USB 2.0 (powered port), Supports SD, SDHC, SDXC."
P000925,pin,"3-cell, 45 Wh Li-ion"
P000925,loại_card_đồ_họa,Intel UHD Graphics 620
P000925,ổ_cứng,256GB SSD M.2 NVMe
P000925,kích_thước_màn_hình,15.6 inches
P000925,công_nghệ_màn_hình,"15.6"" diagonal, FHD (1920 x 1080), IPS, anti-glare, 250 nits, 45% NTSC"
P000925,hệ_điều_hành,Windows 10 Home SL
P000925,độ_phân_giải_màn_hình,1920 x 1080 pixels (FullHD)
P000925,loại_cpu,"Intel Core i5-10210U 1.60 GHz 4.20 GHz, 6MB"
P000926,loại_ram,LPDDR5x-8448
P000926,chip_ai,"Qualcomm Hexagon NPU, up to 45 TOPS"
P000926,cổng_giao_tiếp,"1x USB-A (5Gbps / USB 3.2 Gen 1) 1x USB-A (5Gbps / USB 3.2 Gen 1), Luôn bật 2x USB-C (10Gbps / USB 3.2 Gen 2), với USB PD 3.0 và DP 1.4 1x HDMI 2.1, lên đến 4K/60Hz 1x Giắc cắm kết hợp tai nghe/micrô (3.5mm) 1x Đầu đọc thẻ microSD"
P000926,pin,"57Wh, 65W USB-C Slim (Wall-mount)"
P000926,loại_card_đồ_họa,Qualcomm Adreno
P000926,dung_lượng_ram,16GB
P000926,số_khe_ram,Onboard không nâng cấp
P000926,ổ_cứng,"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Một ổ đĩa, tối đa 1TB M.2 2242 SSD)"
P000926,kích_thước_màn_hình,14 inches
P000926,công_nghệ_màn_hình,Độ sáng 400nitsĐộ phủ màu 100% DCI-P3
P000926,hệ_điều_hành,"Windows 11 Home Single Language (on ARM), English / Office Trial"
P000926,độ_phân_giải_màn_hình,1920 x 1200 pixels (WUXGA)
P000926,loại_cpu,"Snapdragon X X1-26-100, 8 lõi, Max Turbo up to 3.0GHz, 30MB"
P000927,loại_ram,DDR5 5200MHz
P000927,cổng_giao_tiếp,2 x USB 3.2 Gen 2 Type-A 1 x USB 3.2 Gen 2 Type-C (Power Delivery / DisplayPort) 1 x HDMI 1 x RJ45 (LAN) 1 x Headphone/Microphone combo audio jack
P000927,pin,4 Cell Int (55.2Wh)
P000927,loại_card_đồ_họa,"NVIDIA GeForce RTX 5050 (8GB of GDDR7 SDRAM, Bus Width: 128- bit) Intel Graphics"
P000927,dung_lượng_ram,16GB
P000927,số_khe_ram,"2 khe (1 x 16GB, nâng cấp tối đa 96GB)"
P000927,ổ_cứng,512GB SSD PCIe (M.2 2280)
P000927,kích_thước_màn_hình,15.6 inches
P000927,công_nghệ_màn_hình,Độ phủ màu 45% NTSCMàn hình chống chói
P000927,hệ_điều_hành,Windows 11 Home Single Language 64-bit
P000927,độ_phân_giải_màn_hình,1920 x 1080 pixels (FullHD)
P000927,loại_cpu,Intel Core 5 210H (8 lõi) - Max Turbo Frequency: 4.80 GHz
P000928,loại_ram,DDR5-5600 MHz
P000928,cổng_giao_tiếp,"1x USB Type-A 5Gbps (HP Sleep and Charge) 1x USB Type-C 5Gbps (USB Power Delivery, DisplayPort 1.4a, HP Sleep and Charge) 2x USB Type-A 5Gbps 1x HDMI 2.1 1x RJ-45 1x AC smart pin 1x bộ tai nghe/micrô"
P000928,pin,"4-cell, 70 Wh Li-ion polymer"
P000928,loại_card_đồ_họa,NVIDIA GeForce RTX 4050 6 GB GDDR6
P000928,dung_lượng_ram,32GB
P000928,số_khe_ram,2 khe (2 x 16GB)
P000928,ổ_cứng,512 GB PCIe Gen4 NVMe Performance M.2 SSD
P000928,kích_thước_màn_hình,16.1 inches
P000928,công_nghệ_màn_hình,Màn hình chống chói Độ sáng 250 nits Độ phủ màu 45% NTSC
P000928,hệ_điều_hành,Windows 11 Home Single Language
P000928,độ_phân_giải_màn_hình,1920 x 1080 pixels (FullHD)
P000928,loại_cpu,"AMD Ryzen 5 7640HS (up to 5.0 GHz max boost clock, 16 MB L3 cache, 6 lõi, 12 luồng)"
P000929,loại_ram,DDR5 5200MHz
P000929,cổng_giao_tiếp,1x Type-C (USB3.2 Gen1 / DisplayPort) 2x Type-A USB3.2 Gen1 1x Type-A USB2.0 1x HDMI (4K @ 30Hz) 1x RJ45 1x Mic-in/Headphone-out Combo Jack
P000929,pin,"3-cell, 53.5WHr"
P000929,loại_card_đồ_họa,Intel UHD Graphics + NVIDIA GeForce RTX 4050 6GB GDDR6
P000929,dung_lượng_ram,16GB
P000929,số_khe_ram,"2 khe (1x 16GB, Hỗ trợ nâng cấp tối đa 64GB)"
P000929,ổ_cứng,1x 512GB M.2-2280 SSD slot (NVMe PCIe Gen4x4) (Hỗ trợ nâng cấp: 1x M.2 SSD slot (NVMe PCIe Gen4))
P000929,kích_thước_màn_hình,15.6 inches
P000929,công_nghệ_màn_hình,Độ phủ màu 45% NTSCMàn hình chống chói
P000929,hệ_điều_hành,Windows 11 Home
P000929,độ_phân_giải_màn_hình,1920 x 1080 pixels (FullHD)
P000929,loại_cpu,Intel Core i7-13620H
P000930,loại_ram,DDR5-5600 2800(5600)MHz
P000930,chip_ai,Intel AI Boost
P000930,cổng_giao_tiếp,1x RJ45 1x Type-C (USB3.2 Gen 2 / DisplayPort/ Power Delivery 3.1) 1x Type-A USB3.2 Gen 2 1x HDMI 2.1 (8K @ 60Hz / 4K @ 120Hz)1x Mic-in/Headphone-out Combo Jack
P000930,pin,4-Cell 90 Whrs
P000930,loại_card_đồ_họa,NVIDIA GeForce RTX 3050 6GB
P000930,dung_lượng_ram,16GB
P000930,số_khe_ram,"2 khe (1 x 16GB, Tối đa 32GB)"
P000930,ổ_cứng,1TB NVMe SSD PCIe Gen4
P000930,kích_thước_màn_hình,14 inches
P000930,công_nghệ_màn_hình,Màn hình chống chóiĐộ phủ màu 100%sRGB
P000930,hệ_điều_hành,Windows 11 Home
P000930,độ_phân_giải_màn_hình,1920 x 1200 pixels (FullHD+)
P000930,loại_cpu,"Intel Core Ultra 7 155H 16 lõi (6 P-cores + 8 E-cores + 2 Low Power E-cores), Max Turbo Frequency 4.8 GHz"
P000931,loại_ram,DDR5 ( 4400 MT/s )
P000931,cổng_giao_tiếp,Khe cắm thẻ SD / Tai nghe / USB 3.2 Gen 1 / Cổng HDMI 1.4 / USB 3.2 Gen 1 / USB 3.2 Gen 1 (5 Gbps) Type C data only
P000931,pin,3 cell 41 Wh
P000931,loại_card_đồ_họa,Intel UMA Graphics
P000931,dung_lượng_ram,24GB
P000931,số_khe_ram,"2 khe (8GB+16GB, tối đa 32GB)"
P000931,ổ_cứng,1 khe tối đa 1TB
P000931,kích_thước_màn_hình,14 inches
P000931,công_nghệ_màn_hình,Độ phủ màu 45% NTSC
P000931,hệ_điều_hành,Windows 11 Home
P000931,độ_phân_giải_màn_hình,1920 x 1080 pixels (FullHD)
P000931,loại_cpu,"Intel Core i5-1334U thế hệ thứ 13 / 10 nhân 12 luồng / up to 4.6 GHz, 12MB"
P000932,loại_ram,LPDDR5X on board
P000932,chip_ai,Intel AI Boost NPU up to 13TOPS
P000932,cổng_giao_tiếp,"1 x USB 3.2 Gen 1 Type-A (tốc độ dữ liệu tối đa 5Gbps) 2 x Thunderbolt 4 (hỗ trợ xuất hình / cấp nguồn, tốc độ dữ liệu tối đa 40Gbps) 1 x HDMI 2.1 TMDS 1 x Jack âm thanh 3.5 mm (tai nghe/micro)"
P000932,pin,"75WHrs, 2S2P, 4-cell Li-ion"
P000932,loại_card_đồ_họa,Intel Arc Graphics
P000932,dung_lượng_ram,32GB
P000932,ổ_cứng,512GB M.2 NVMe PCIe 4.0 SSD
P000932,kích_thước_màn_hình,14 inches
P000932,công_nghệ_màn_hình,Độ sáng 500 nits Độ sáng tối đa 1000 nits HDR Độ phủ màu 100% DCI-P3 Tỷ lệ tương phản 1.000.000:1 Display HDR True Black 1000 1.07 tỷ màu Giảm 70% ánh sáng xanh có hại Được chứng nhận bởi TÜV Rheinland SGS Eye Care Display
P000932,hệ_điều_hành,Windows 11 Home
P000932,độ_phân_giải_màn_hình,2880 x 1800 pixels
P000932,loại_cpu,"Intel Core Ultra 7 255H 2.0 GHz (24MB Cache, up to 5.1 GHz, 16 lõi, 16 luồng)"
P000933,loại_ram,DDR4-3200 SO-DIMM
P000933,cổng_giao_tiếp,1x RJ45 LAN 1x Thunderbolt 4 hỗ trợ DisplayPort 1x USB 3.2 Gen 2 Type-C hỗ trợ DisplayPort / G-SYNC 2x USB 3.2 Gen 1 Type-A 1x HDMI 2.1 TMDS 1x 3.5mm Combo Audio Jack
P000933,pin,"56WHrs, 4S1P, 4-cell Li-ion"
P000933,loại_card_đồ_họa,NVIDIA GeForce RTX 3050 4GB GDDR6 Intel Iris Xe Graphics
P000933,dung_lượng_ram,8GB
P000933,số_khe_ram,2 khe SO-DIMM (Nâng cấp tối đa 32GB)
P000933,ổ_cứng,512GB PCIe 3.0 NVMe M.2 SSD (1 khe SSD M.2 trống nâng cấp tối đa đến 1TB)
P000933,kích_thước_màn_hình,15.6 inches
P000933,công_nghệ_màn_hình,"Độ sáng 250nits Độ phủ màu: NTSC 45%, SRGB 62.50%, Adobe 47.34% Màn hình chống chói Adaptive-Sync"
P000933,hệ_điều_hành,Windows 11 Home
P000933,độ_phân_giải_màn_hình,1920 x 1080 pixels (FullHD)
P000933,loại_cpu,"Intel Core i5-12500H (2.5 GHz, 18M Cache, up to 4.5 GHz, 12 lõi: 4 P và 8 E)"
P000934,loại_ram,DDR4 3200 MHz
P000934,cổng_giao_tiếp,USB Type-C (Power Delivery and DisplayPort)HDMI2 x USB 3.0
P000934,pin,3-cell 45 Wh Li-ion
P000934,loại_card_đồ_họa,Intel UHD Graphics
P000934,dung_lượng_ram,8GB
P000934,ổ_cứng,SSD 256GB M.2 NVMe
P000934,kích_thước_màn_hình,15.6 inches
P000934,công_nghệ_màn_hình,"Tấm nền IPS, 60Hz"
P000934,hệ_điều_hành,Windows 10 Home SL
P000934,độ_phân_giải_màn_hình,1920 x 1080 pixels (FullHD)
P000934,loại_cpu,Intel Core i5 Ice Lake - 1035G1
P000935,cổng_giao_tiếp,1x Headphone jack 1x MagSafe port 1x HDMI 1x Thunderbolt 4 1x SDXC
P000935,loại_card_đồ_họa,16 GPU
P000935,dung_lượng_ram,16GB
P000935,ổ_cứng,1TB SSD
P000935,kích_thước_màn_hình,14.2 inches
P000935,công_nghệ_màn_hình,"120Hz, Liquid Retina, Mini LED, XDR"
P000935,hệ_điều_hành,MacOS
P000935,độ_phân_giải_màn_hình,3024 x 1964 pixels
P000935,loại_cpu,M1 Pro/M1 Max 10 CPU
P000936,cổng_giao_tiếp,"4x Thunderbolt 5 (USB‑C) hỗ trợ: Thunderbolt 5 (120Gb/s) / USB 4 (120Gb/s) /USB 3 (10Gb/s) / DisplayPort 2.1 2x USB 3 (USB‑A) (5Gb/s) Cổng HDMI 2.1 Ethernet 10Gb Jack cắm tai nghe 3.5 mm Mặt trước: 2x USB‑C (10Gb/s), Khe thẻ nhớ SDXC"
P000936,loại_card_đồ_họa,GPU 32 lõi Neural Engine 16 lõiCông nghệ dò tia tốc độ cao bằng phần cứngBăng thông bộ nhớ 410GB/s
P000936,dung_lượng_ram,36GB
P000936,ổ_cứng,512GB
P000936,công_nghệ_màn_hình,Hỗ trợ đồng thời lên đến năm màn hình
P000936,hệ_điều_hành,macOS
P000936,loại_cpu,CPU 14 lõi với 10 lõi hiệu năng và 4 lõi tiết kiệm điện
P000937,loại_ram,LPDDR5X Onboard
P000937,chip_ai,"Intel AI Boost NPU lên đến 47 TOPs, tổng hiệu năng AI lên đến 120 TOPS"
P000937,cổng_giao_tiếp,1x USB 3.2 Gen 2 Type-A 2x Thunderbolt 4 (display / Sạc) 1x HDMI 2.1 TMDS 1x 3.5mm Combo Audio Jack
P000937,pin,"72WHrs, 2S2P, 4-cell Li-ion"
P000937,loại_card_đồ_họa,Intel Arc Graphics
P000937,dung_lượng_ram,32GB
P000937,ổ_cứng,1TB M.2 NVMe PCIe 4.0 SSD
P000937,kích_thước_màn_hình,14 inches
P000937,công_nghệ_màn_hình,Thời gian phản hồi 0.2ms Độ sáng tối đa 500nits HDRĐộ phủ màu 100% DCI-P3 Display HDR True Black 5001.07 tỷ màuGiảm ánh sáng xanh 70%TÜV Rheinland-certifiedSGS Eye Care Display
P000937,hệ_điều_hành,Windows 11 Home Microsoft Office Home & Student 2021 + Microsoft 365 Basic
P000937,độ_phân_giải_màn_hình,2880 x 1800 pixels
P000937,loại_cpu,"Intel Core Ultra 7-258V 32GB 1.8 GHz (12MB Cache, up to 4.8 GHz, 8 lõi, 8 luồng)"
P000938,loại_ram,DDR5 Up to 6400 MT/s
P000938,chip_ai,Hiệu suất AI GPU (TOPs) 992 TOPSHiệu suất AI NPU (TOPs) 13 TOPS
P000938,cổng_giao_tiếp,"2x USB Type-C 3x USB-A 1x HDMI 2.1 hỗ trợ HDCP 1x Ethernet (RJ-45) 1x đầu đọc thẻ Micro SD 1x giắc cắm DC-in cho bộ đổi nguồn AC 1x giắc cắm tai nghe/loa 3.5 mm, hỗ trợ tai nghe có tích hợp micrô"
P000938,pin,76Wh 4-cell Li-ion 230W 5.5 PHY PCR 50% AC adapter
P000938,loại_card_đồ_họa,"NVIDIA GeForce RTX 5070 Ti với 12 GB GDDR7 VRAM chuyên dụng, hỗ trợ 5888 lõi NVIDIA CUDA"
P000938,dung_lượng_ram,64GB
P000938,số_khe_ram,"2 khe (2x 32GB, Nâng cấp tối đa 96GB)"
P000938,ổ_cứng,"2 TB M.2 NVMe (2 khe, 1TB*2)"
P000938,kích_thước_màn_hình,16 inches
P000938,công_nghệ_màn_hình,AcerCineCrystal True Black HDR 500(@HDR 500 Có khả năng Nvidia Advanced OptimusĐộ phủ màu 100% DCI-P3Độ sáng 500nits
P000938,hệ_điều_hành,Windows 11 Home Single Language
P000938,độ_phân_giải_màn_hình,2560 x 1600 pixels (2K)
P000938,loại_cpu,"Intel Core Ultra 9 275HX (24 lõi / 24 luồng, 4.6 GHz (e-core) 5.4 GHz 36MB Cache)"
P000939,loại_ram,DDR3L
P000939,cổng_giao_tiếp,2 x USB 2.0HDMILAN (RJ45)USB 3.0
P000939,pin,4-cell Li-ion
P000939,loại_card_đồ_họa,Intel HD Graphics
P000939,dung_lượng_ram,4GB
P000939,số_khe_ram,1 khe
P000939,ổ_cứng,HDD 500GB
P000939,kích_thước_màn_hình,15.6 inches
P000939,công_nghệ_màn_hình,"WLED, BrightView LED-backlit"
P000939,độ_phân_giải_màn_hình,1366 x 768 pixels (HD+)
P000939,loại_cpu,Intel Pentium - N3710
P000940,loại_ram,"DDR4, nâng cấp tối đa 16GB"
P000940,pin,Lithium polymer
P000940,loại_card_đồ_họa,Intel UHD Graphics
P000940,dung_lượng_ram,8GB
P000940,ổ_cứng,SSD 512 GB
P000940,kích_thước_màn_hình,15.6 inches
P000940,công_nghệ_màn_hình,"1920 x 1080 Pixels, IPS, LED-backlit"
P000940,hệ_điều_hành,Windows 10 Home
P000940,độ_phân_giải_màn_hình,1920 x 1080 pixels (FullHD)
P000940,loại_cpu,Intel Core i5-8265U
P000941,loại_ram,LPDDR5X 16GB
P000941,chip_ai,Intel AI Boost NPU up to 40TOPS
P000941,cổng_giao_tiếp,2x USB 3.2 Gen 1 Type-A (5Gbps) 2x Thunderbolt 4 hỗ trợ hiển thị/cấp nguồn (40Gbps) 1x HDMI 2.1 TMDS 1x Jack âm thanh kết hợp 3.5mm Đầu đọc thẻ nhớ Micro SD
P000941,pin,"75WHrs, 4S1P, 4-cell Li-ion"
P000941,loại_card_đồ_họa,Intel Arc Graphics
P000941,dung_lượng_ram,16GB
P000941,ổ_cứng,512GB M.2 NVMe PCIe 4.0 SSD
P000941,kích_thước_màn_hình,14 inches
P000941,công_nghệ_màn_hình,Độ sáng 400 nits Độ sáng tối đa 600 nits HDR Độ phủ màu 100% DCI-P3 Ánh xạ gam màu Tỷ lệ tương phản 1.000.000:1 Màn hình HDR được chứng nhận VESA HDR True Black 600 1.07 tỷ màu Giảm 70% ánh sáng xanh có hại
P000941,hệ_điều_hành,Windows 11 Home + Microsoft Office Home 2024 + Microsoft 365 Basic
P000941,độ_phân_giải_màn_hình,2880 x 1800 pixels
P000941,loại_cpu,"Intel Core Ultra 5 226V 16GB 2.1 GHz (8MB Cache, up to 4.5 GHz, 8 lõi, 8 luồng)"
P000942,loại_ram,DDR5 5200MHz
P000942,cổng_giao_tiếp,2 x USB 3.2 Gen 1 Type-A 1 x USB 3.2 Gen 2 Type-C (10Gbps) hỗ trợ Power Delivery & DisplayPort 1.4 1 x HDMI 1.4 1 x Jack tai nghe 3.5mm (headset combo) 1 x Cổng nguồn (Power Jack)
P000942,pin,3 cell 41WHr
P000942,loại_card_đồ_họa,Intel Graphics
P000942,dung_lượng_ram,16GB
P000942,số_khe_ram,"2 khe (2 x 8GB, Nâng cấp tối đa 32GB)"
P000942,ổ_cứng,"1TB SSD M.2 PCIe NVMe (1 x M.2 2230 solid state drive, đã sử dụng 1, có thể thay được)"
P000942,kích_thước_màn_hình,16 inches
P000942,công_nghệ_màn_hình,Độ sáng 300nitsĐộ phủ màu 45% NTSC
P000942,hệ_điều_hành,Windows 11 Home + Microsoft Office Home 2024
P000942,độ_phân_giải_màn_hình,1920 x 1080 pixels (FullHD)
P000942,loại_cpu,"Intel Core 5 120U (Up to 5.0 GHz; 10 lõi, 12 luồng, 12 MB Intel Smart Cache)"
P000943,cổng_giao_tiếp,"Cổng sạc MagSafe 3 Jack cắm tai nghe 3,5 mm Hai cổng Thunderbolt 4 (USB-C) hỗ trợ Sạc / DisplayPort / Thunderbolt 4 (lên đến 40Gb/s) / USB 4 (lên đến 40Gb/s)"
P000943,pin,"Pin Li-Po 66,5 watt‑giờ tích hợpThời gian xem video trực tuyến lên đến 18 giờ Thời gian duyệt web trên mạng không dây lên đến 15 giờ"
P000943,loại_card_đồ_họa,GPU 10 lõi Neural Accelerators Công nghệ dò tia tốc độ cao bằng phần cứngNeural Engine 16 lõi Băng thông bộ nhớ 153GB/s
P000943,dung_lượng_ram,16GB
P000943,ổ_cứng,1TB
P000943,kích_thước_màn_hình,15.3 inches
P000943,công_nghệ_màn_hình,Màn hình Liquid Retina Màn hình có đèn nền LED với công nghệ IPS Độ sáng 500 nit Hỗ trợ một tỷ màu Dải màu rộng (P3) Công nghệ True ToneHỗ trợ lên đến hai màn hình ngoài
P000943,hệ_điều_hành,macOS
P000943,độ_phân_giải_màn_hình,2880 x 1864 pixels
P000943,loại_cpu,Chip Apple M5 CPU 10 lõi với 4 lõi siêu xử lý và 6 lõi tiết kiệm điện
P000944,loại_ram,DDR5-5200 SO-DIMM
P000944,cổng_giao_tiếp,"1x RJ45 (LAN) 2x USB-C USB4 (40Gbps, hỗ trợ DisplayPort, G-SYNC; 1 cổng có sạc) 2x USB-A 3.2 Gen 2 (10Gbps) 1x HDMI 2.1 FRL 1x jack tai nghe/micro 3.5mm Micro tích hợp (array)"
P000944,pin,"90WHrs, 4S1P, 4-cell Li-ion Sạc từ 0-50% trong 30 phút"
P000944,loại_card_đồ_họa,NVIDIA GeForce RTX 5060 8GB GDDR7 AMD Radeon Graphics
P000944,dung_lượng_ram,16GB
P000944,số_khe_ram,2 khe (Nâng cấp tối đa 64GB)
P000944,ổ_cứng,"512GB PCIe 4.0 NVMe M.2 SSD (2 Khe cắm M.2 hỗ trợ cả SATA hoặc NVMe, tối đa 2TB)"
P000944,kích_thước_màn_hình,16 inches
P000944,công_nghệ_màn_hình,Thời gian phản hồi 3ms (G2G) Góc nhìn 170° Độ sáng 500 nits Tỷ lệ tương phản 1700:1 Độ phủ màu 100% DCI-P3 Màn hình chống chói G-SYNC ROG Nebula Display Dolby Vision HDR Tản nhiệt: ROG Intelligent Cooling
P000944,hệ_điều_hành,Windows 11 Home
P000944,độ_phân_giải_màn_hình,2560 x 1600 (WQXGA)
P000944,loại_cpu,"AMD Ryzen 9 8940HX 2.4GHz (80MB Cache, up to 5.3GHz, 16 lõi, 32 luồng)"
P000945,loại_ram,LPDDR5 Onboard
P000945,cổng_giao_tiếp,1x USB 2.0 Type-A (tốc độ dữ liệu lên đến 480Mbps) 1x USB 3.2 Gen 1 Type-A (tốc độ dữ liệu lên đến 5Gbps) 1x USB 3.2 Gen 1 Type-C (tốc độ dữ liệu lên đến 5Gbps) 1x HDMI 1.4 1x Jack âm thanh kết hợp 3.5mm 1x DC-in
P000945,pin,"42WHrs, 3S1P, 3-cell Li-ion"
P000945,loại_card_đồ_họa,AMD Radeon Graphics
P000945,dung_lượng_ram,16GB
P000945,ổ_cứng,512GB M.2 NVMe PCIe 3.0 SSD
P000945,kích_thước_màn_hình,14 inches
P000945,công_nghệ_màn_hình,Độ sáng 250 nits Độ phủ màu 45% NTSC Màn hình chống chói
P000945,hệ_điều_hành,Windows 11 Home
P000945,độ_phân_giải_màn_hình,1920 x 1080 pixels (FullHD)
P000945,loại_cpu,"AMD Ryzen 5 7520U 2.8GHz (6MB Cache, up to 4.3GHz, 4 lõi, 8 luồng)"
P000946,loại_ram,DDR4 3200 MHz
P000946,cổng_giao_tiếp,"1x USB Type-C (hỗ trợ USB, Power Delivery và DisplayPort)1x Jack tai nghe 3.5 mm 2x USB 3.2 1x HDMI"
P000946,pin,"3-cell Li-ion, 41 Wh"
P000946,loại_card_đồ_họa,Intel Iris Xe Graphics
P000946,dung_lượng_ram,16GB
P000946,số_khe_ram,2 khe (Máy nguyên bản 16GB)
P000946,ổ_cứng,512 GB SSD NVMe PCIe
P000946,kích_thước_màn_hình,15.6 inches
P000946,công_nghệ_màn_hình,Độ phủ màu 45% NTSC Màn hình chống chói Độ sáng 250 nits
P000946,hệ_điều_hành,Windows 11 Home SL
P000946,độ_phân_giải_màn_hình,1920 x 1080 pixels (FullHD)
P000946,loại_cpu,"Intel Core i5 - 1335U (1.30 GHz, Turbo Boost 4.6 GHz, 10 lõi / 12 luồng, 12 MB)"
P000947,loại_ram,LPDDR5X 8533MHz Onboard
P000947,chip_ai,Intel AI Boost
P000947,cổng_giao_tiếp,"3 x Thunderbolt 4 (40Gbps, Power Delivery, DisplayPort) 1 x USB 3.2 Gen 2 Type-A 1 x Jack tai nghe/mic 3.5 mm"
P000947,pin,6 Cell Int (64Wh)
P000947,loại_card_đồ_họa,Intel Arc Graphics
P000947,dung_lượng_ram,32GB
P000947,ổ_cứng,1TB SSD PCIe (M.2 2280)
P000947,kích_thước_màn_hình,14 inches
P000947,công_nghệ_màn_hình,BrightView
P000947,hệ_điều_hành,Windows 11 Pro 64-bit
P000947,độ_phân_giải_màn_hình,2880 x 1800 pixels
P000947,loại_cpu,Intel Core Ultra 7 268V (8 lõi) - Max Turbo Frequency: 5. 00 GHz
P000948,cổng_giao_tiếp,2 x Thunderbolt 3Jack tai nghe 3.5 mmMagSafe 3
